I_trMrho_e,I_sign_e
0.000937512,0.000104244
0.00622083,0.000333917
0.00358676,2.32551e-05
0.0100222,9.7476e-05
0.00104071,8.56299e-05
0.00123092,0.000618673
0.00324527,0.000189232
0.00148621,0.000794296
0.00989767,0.00118973
0.00160648,1.18179e-05
0.00534464,0
0.0225156,0.00233427
0.0021299,3.55406e-05
0.00140524,0.000643792
0.00802005,0.000149798
0.00427027,3.20343e-16
0.0181108,0.000686516
0.0201265,0.000254569
0.00520644,0.00349033
0.0169573,0.000475406
0.00527811,0.000931663
0.00801583,0.00243378
0.000744543,8.82713e-05
0.00887429,0.000376869
0.0057845,0.000383404
0.00149092,0.000592182
0.00432064,1.0271e-05
0.0234133,0.0117433
0.0124647,6.51197e-05
0.00156799,0.000619176
0.0114783,0.000311254
0.015188,4.10885e-05
0.00193866,0.000829569
0.00332578,0.000235895
0.0101619,0.00165648
0.00126661,0.00034295
0.00183158,0.000169902
0.00765666,0.0023665
0.014462,0.000436602
0.00169663,0
0.00103153,3.98343e-05
0.00733396,3.39269e-05
0.00367149,0.000304144
0.00274412,5.66801e-05
0.00284524,0
0.00247809,1.46615e-05
0.0387154,0.0108578
0.00775703,6.38231e-06
0.0155823,0.00130944
0.00907448,0.000355268
0.0322865,0.0117372
0.00778339,2.91234e-05
0.0050199,3.20343e-16
0.000928827,0.000435647
0.0118036,0.000641979
0.0222037,0.00381937
0.00173481,0.00040911
0.00282856,0.000298637
0.00714021,3.20343e-16
0.00204,0.000222709
0.00371234,0.0010036
0.00219293,1.26147e-06
0.000391909,3.94205e-06
0.00670012,0.000157727
0.00206379,9.67284e-05
0.000414101,9.3799e-05
0.00741557,0.00230059
0.00192713,0.000296712
0.00459323,0.000162267
0.00488352,4.39268e-07
0.00109423,2.92893e-06
0.00239425,0.000115139
0.00245903,0.000429841
0.0162782,0.000337872
0.00181967,0.00104331
0.0066858,0.000915177
0.00712824,0.000133596
0.00093591,4.2747e-06
0.0239279,0.0014487
0.0037128,0.00152968
0.00104778,8.19815e-05
0.012004,0
0.00146778,0.000180304
0.024609,0.00508503
0.00774746,0.00451214
0.000773227,3.20343e-16
0.00595383,7.77848e-05
0.00106916,0.000496155
0.000718463,4.60138e-05
0.000952675,3.96398e-05
0.00679007,0.000575586
0.0194038,0.00664517
0.00243487,0.000136562
0.00119012,1.92022e-06
0.00184423,0.000250429
0.0123205,0.000431741
0.00366882,0
0.00796859,0.000172429
0.00111339,0.000508118
0.0484887,0.0201891
0.000646958,9.75107e-05
0.0014649,0.00051505
0.00781645,0.00389723
0.00813557,0.00534929
0.00942015,0.00208019
0.00711579,0.00192953
0.00487814,1.27268e-05
0.0021567,6.28952e-06
0.00345661,3.25232e-06
0.00512441,0
0.00191278,1.46724e-06
0.0111779,0.000262882
0.00356966,3.73189e-07
0.00778967,2.95357e-06
0.00205487,0.000289229
0.0107216,0.000816182
0.0102992,8.9259e-05
0.00308747,0.000656403
0.0314179,0
0.00574965,0.00017788
0.00176773,-6.40685e-16
0.00869333,0.000477661
0.00558809,0.00363314
0.00294173,1.22561e-05
0.00335256,0.00155147
0.010598,0.000555871
0.0115564,0.00258371
0.00983297,0.00226154
0.00363056,1.57333e-05
0.00128072,0.000160434
0.0062168,0.000547371
0.00308661,0.00192774
0.00147271,0.000283223
0.00586513,0.00362938
0.00362775,1.21589e-05
0.0124859,0.000320466
0.000715916,7.77848e-05
0.00258432,0.00105771
0.00305777,1.24972e-05
0.004577,0.00068266
0.0243164,0.00480664
0.00700556,0.000198243
0.00149354,4.0056e-05
0.00652495,4.40176e-06
0.00245645,2.93449e-06
0.00258259,0.000806919
0.0021683,6.08416e-07
0.00713218,0.000256817
0.0199422,0.00274741
0.00845811,0.00053032
0.0059578,0.000363518
0.00294987,0.000634864
0.00240885,0.000452289
0.00431441,0.00112341
0.00350311,0.00185066
0.000628396,0.000125455
0.0060137,0.000950287
0.0441129,0.00970805
0.0105205,0.0054276
0.00343668,1.29687e-05
0.00395023,0.000609012
0.0027504,0.000231444
0.0082024,0.00200678
0.00166995,0.000145271
0.00159299,3.57943e-06
0.00146138,0.000126523
0.0194865,3.90986e-07
0.00222766,0.00110065
0.0145393,5.86904e-06
0.0068569,0.00110842
0.0162931,0.00476342
0.00732717,1.17383e-05
0.0069548,2.61785e-05
0.00924838,0.00498156
0.00128606,2.38219e-05
0.00154476,0.000891653
0.00187126,0.00104509
0.00604936,6.4573e-05
0.00496526,0.00019642
0.0173346,0.000668792
0.00163617,3.96748e-07
0.0251269,0.00671843
0.00112225,2.42821e-05
0.00721123,0
0.00533766,0.000738052
0.00390195,6.06461e-05
0.00184989,0
0.0169849,1.46731e-05
0.00369835,2.18865e-05
0.000774128,7.22459e-05
0.0066568,0.00109084
0.00784577,0.00549724
0.00124969,0.000289824
0.0172027,0.00532761
0.00489928,0.000313897
0.00452825,0.00231515
0.00824319,9.30774e-05
0.0229919,0.0014031
0.00752123,0.000885009
0.0207369,0.00917531
0.00173577,0.000677135
0.00190513,0.000485844
0.00630713,3.20343e-16
0.00645197,0.00206592
0.00873548,0.000698605
0.00286532,0.00182812
0.00198955,0.000854044
0.0270046,0.00364203
0.00113664,6.86917e-06
0.01751,0.00769856
0.00733157,0.000201602
0.00154265,0.000136936
0.00186967,7.36287e-06
0.00228277,4.83037e-06
0.0152457,0.0016467
0.000785957,2.7854e-06
0.000463486,1.47998e-07
0.00919882,0.00164134
0.00203995,0.00082564
0.0101924,0.000206294
0.0378776,8.20923e-05
0.00224134,2.48053e-09
0.00166806,0.000536509
0.00219202,2.73901e-07
0.00788324,0.00066071
0.00437174,7.25045e-05
0.0138423,0.00220385
0.00226047,4.90039e-05
0.0396393,3.96208e-05
0.00797167,7.04448e-05
0.00470149,0.000587575
0.0125698,0.00272319
0.00146902,0
0.017325,0.000421431
0.0134631,0.000106542
0.00433045,2.0142e-06
0.00263283,0.00102867
0.00218846,1.46615e-05
0.00435177,8.0461e-05
0.0128902,0.000107149
0.00638972,6.89768e-05
0.00699796,8.04956e-07
0.0046677,0.000375121
0.00114994,0.000541863
0.00761819,0
0.00320759,0.000126475
0.00988696,0.00286964
0.0041629,0.000124428
0.00076256,8.36385e-05
0.00128995,0.000310259
0.00337199,0.00112702
0.00695547,0.0022583
0.00224312,0.000233643
0.00737574,0.00290955
0.00150767,0.000230131
0.0130215,0.00131414
0.00696898,6.8551e-05
0.0039797,0
0.0186284,0.000469932
0.0121773,0.000833847
0.0122231,0.000643135
0.0053724,3.20343e-16
0.0491079,0.0091093
0.00704848,0.000183564
0.00277114,0.000168678
0.0113783,0.000540386
0.000685501,0.000217303
0.00652154,2.79469e-05
0.00994294,0.00625582
0.00412767,0.000199758
0.00518907,0.00031265
0.00483447,1.24087e-06
0.00223768,0.00131341
0.0142487,0.00102216
0.000948566,0.000104456
0.00852722,0.000117657
0.0278079,0.00921042
0.0075383,1.08831e-05
0.0059448,1.46724e-06
0.0184288,0.00119503
0.00770781,0.000918856
0.0133481,0.000568483
0.00125452,3.20343e-16
0.00657578,5.55024e-05
0.0015335,4.92881e-05
0.00844524,0.000438864
0.000758881,0
0.00139955,0.000468766
0.0101338,0.000899509
0.00352637,0
0.00177033,9.813e-08
0.00913733,0.00238461
0.0159607,0.00378095
0.0211837,0.0027186
0.00562276,0.00115819
0.020645,0.00104269
0.00551674,0.000562838
0.0407299,0.00772133
0.000781458,0.000239565
0.0167471,3.72538e-05
0.000643671,7.25905e-06
0.00741023,0
0.0101705,0.00422425
0.0133413,0.000455764
0.00619041,1.40936e-11
0.00211165,1.13905e-05
0.0023608,8.12874e-05
0.000777088,0.000320658
0.00260631,2.16412e-05
0.00227521,8.55224e-06
0.00639483,3.2261e-05
0.00153496,5.8953e-05
0.00307025,7.14005e-05
0.00700434,0.00126926
0.000786855,0.000338767
0.0110083,8.39922e-07
0.0310384,0.0011832
0.00945041,0.000990343
0.000873432,0.000174656
0.00107587,1.57593e-05
0.0176761,0.000855477
0.00399556,0.00021214
0.00801491,1.46924e-06
0.00316736,6.21212e-05
0.0268618,0.00471595
0.00141696,0.000478923
0.0270069,0.00929328
0.00077834,3.25842e-05
0.00346714,0.000125598
0.00163668,0.000161048
0.00730936,0.000787058
0.0171256,2.04258e-11
0.00154077,5.47716e-05
0.00786945,9.13815e-05
0.00142332,0.000375001
0.00158087,6.47095e-06
0.00116159,3.20343e-16
0.0300223,0.00686757
0.00206171,2.82319e-05
0.000811164,3.93438e-05
0.000830072,4.57025e-05
0.0130433,0.00652235
0.0161655,-3.35831e-16
0.0241736,0.00423518
0.00511977,0.00118225
0.00481342,4.40176e-06
0.0143901,0.00287719
0.0183118,1.07226e-05
0.00444904,6.47681e-05
0.0173867,0.00101927
0.000725836,6.28689e-07
0.00309721,0.000697526
0.0120382,0.000694627
0.0430541,0.0035518
0.0076696,8.45234e-07
0.000505955,3.20343e-16
0.00141699,4.15396e-06
0.00426044,0
0.00847381,0.00114369
0.00353479,0.000874418
0.00883289,0.00111487
0.00455227,0
0.00265766,1.46724e-06
0.00241836,3.20343e-16
0.00856125,6.16372e-05
0.00365983,0.000933266
0.00362928,0.000147872
0.00582602,6.31177e-05
0.0432881,0.00976833
0.00380031,0.00202842
0.00856212,0.000137853
0.011293,7.48488e-05
0.0141258,0.00442179
0.0102118,0.000846217
0.00532699,0.000772263
0.00434832,1.16551e-05
0.0325793,0.00745193
0.00204233,0.000396623
0.00045869,3.92161e-05
0.0331588,1.46731e-05
0.025296,0.00267788
0.0076014,5.05887e-05
0.00572333,3.31006e-05
0.0109386,0.00280992
0.00848834,0.000308889
0.0036739,7.33843e-05
0.00121273,0.000406556
0.0350015,0.00648288
0.00252898,1.12163e-05
0.0140549,0.000255987
0.0208248,0.000992779
0.00454057,0.000178251
0.0373337,0.000286404
0.00235573,8.0657e-05
0.00793072,-6.40685e-16
0.0027997,0.000534291
0.00936078,0.00277311
0.000736162,0.000267337
0.0158826,1.17383e-05
0.030603,0.00464066
0.000844236,0.00013607
0.00681067,0.00182675
0.000671478,7.31727e-06
0.00254231,0.000630599
0.00926399,0.0012591
0.0030652,1.46724e-06
0.00605179,0.0016871
0.00738787,0.000703854
0.01806,0.000134177
0.00468644,3.22828e-05
0.00834329,0.000592423
0.000665731,1.0271e-05
0.0163014,0.00292921
0.0045448,0.00114956
0.000802204,9.02487e-05
0.0228881,0.000324198
0.0101806,0.00252146
0.00316551,9.35225e-05
0.00372603,0.000389284
0.00773796,4.40176e-06
0.00944039,0.0011382
0.000337592,5.4187e-05
0.038211,0.0141427
0.0366606,0.017463
0.00714469,0.000514743
0.0182431,0.00728719
0.0058631,8.05701e-05
0.0536646,0.00392419
0.00849983,0.00124319
0.0111037,0.000692468
0.00918809,0.000148101
0.00615494,9.30993e-08
0.00191042,3.20343e-16
0.0279511,2.92893e-06
0.00452192,0.00242547
0.00473395,8.6228e-05
0.0048821,0.000730541
0.00534954,0.000413662
0.00875341,0.000404963
0.00629214,3.20343e-16
0.00869221,7.35686e-05
0.000921496,6.23474e-05
0.0102916,0.000205564
0.00587618,0.00173773
0.0271817,0.00622235
0.00119078,9.11296e-05
0.00260729,1.50785e-05
0.00622513,3.20343e-16
0.00183904,0.000380093
0.00679472,0
0.0141106,0.000643826
0.0155555,0.000699516
0.0103019,0.000395008
0.00194332,1.61405e-05
0.00114364,1.46724e-06
0.0229259,0.00306464
0.00696459,0.00136551
0.000748889,1.05042e-07
0.00283805,4.6992e-05
0.00731172,0.00125414
0.00109613,3.26982e-06
0.00287783,0.00180671
0.00387978,0.00106362
0.0105768,0.00108257
0.000548483,6.9313e-07
0.013608,0.00505425
0.00278487,0.00151653
0.00277525,4.46997e-05
0.00551094,2.34678e-05
0.0129442,3.20343e-16
0.00044777,9.68657e-06
0.00461708,9.9651e-05
0.0255976,0.00800468
0.00281173,4.70152e-05
0.00155403,8.64899e-05
0.00225806,7.48567e-05
0.00197208,0.000499806
0.0216277,0.00017471
0.00647115,0.00219045
0.00432682,2.45747e-05
0.000333675,0.000125732
0.00744381,0.00264198
0.0130788,0.00302146
0.00275752,6.06155e-05
0.00209369,0.000107584
0.0011834,2.64126e-05
0.00956374,3.69882e-07
0.00926326,0.00274922
0.00217833,5.86904e-06
0.00591925,0.000115242
0.002076,8.34551e-06
0.0368741,0.000730104
0.000646171,7.67317e-05
0.00130076,7.31713e-05
0.00337914,0.000235292
0.002301,2.45747e-05
0.0124528,0.000162003
0.00432714,0.00098707
0.000340804,0
0.00621016,0.000737087
0.000913409,3.71663e-06
0.00769839,0.000361878
0.00713908,1.08977e-06
0.00175669,3.20343e-16
0.0178096,0.00479706
0.0184025,0.00585787
0.0130915,0.00456856
0.0158188,0.00385635
0.00449284,3.20343e-16
0.0348183,4.10885e-05
0.00609298,0.000223745
0.00615806,8.61808e-07
0.0368761,0.000292285
0.0080702,0.00224173
0.00733763,9.23323e-05
0.00330659,3.20343e-16
0.00214837,0.000426324
0.0164923,0.002695
0.00461467,0.00279501
0.00164093,0.000653262
0.0118274,0.00297985
0.00365452,0.000875231
0.0248888,0.00617991
0.0096287,0.000735218
0.00869483,0.00114185
0.00108939,4.40176e-06
0.0052692,0.000811187
0.0157734,0.00116653
0.00291934,0.00162105
0.000981736,0.000171725
0.0134608,0.00137982
0.00433839,1.85508e-05
0.00982843,0.00315406
0.0142772,0.000476195
0.00301367,1.46724e-06
0.0120264,0.000299029
0.000227446,8.24011e-06
0.00223876,0
0.0126711,0
0.0390093,0.00279921
0.00755969,8.51437e-05
0.00304224,0.00158061
0.00518831,0.00329427
0.0334107,0.0108009
0.000388207,1.45972e-06
0.0171023,0.000176887
0.0208005,0.00162512
0.00263788,0.001404
0.00869223,0.000302204
0.000425577,2.53971e-05
0.0082117,5.57659e-05
0.0284059,0.00636898
0.00330652,0.00162636
0.00847412,0.00287102
0.00619302,0.00140061
0.00915995,2.9108e-06
0.0174318,8.31684e-05
0.0182459,0.00328698
0.015999,3.20343e-16
0.00101016,0.000402924
0.00115972,4.10117e-07
0.00110835,0.000319271
0.00383249,9.75864e-07
0.00233384,1.5046e-06
0.00258125,1.28004e-05
0.0116777,4.02011e-05
0.0125669,0.00708761
0.00835805,0.000901404
0.0348716,0.00392034
0.0111364,6.82054e-05
0.00878462,4.25561e-05
0.00276998,4.32565e-05
0.014417,0.00523903
0.00117406,0.000103448
0.00126867,0.000164966
0.0051585,0.00241775
0.00119572,4.49977e-05
0.00357512,0.000702935
0.00102511,3.01703e-05
0.000848853,0.000224964
0.0210186,0.000844155
0.00351237,4.40176e-06
0.00836179,1.32057e-05
0.0124863,5.13625e-05
0.00230796,0.000579198
0.00857907,1.46724e-06
0.0107141,2.99799e-05
0.0141645,0.00167153
0.00544199,7.45798e-05
0.00500868,1.46724e-06
0.0026446,0.000216152
0.00119104,1.64234e-05
0.000382726,3.21554e-05
0.00620267,0.000300684
0.0285654,0.0109082
0.00377828,0.00156062
0.000792821,0.000133278
0.00664232,5.7263e-07
0.00304135,5.34762e-05
0.00260938,0.00033955
0.00160156,0.000288891
0.000933778,3.92984e-05
0.0015771,0.000171145
0.00125805,1.2087e-05
0.000960971,8.841e-09
0.00256263,9.66812e-05
0.00164764,0.000926031
0.0143356,7.04448e-05
0.00108908,4.44076e-07
0.00466532,0.0012246
0.0021967,3.81352e-06
0.00465933,8.28015e-05
0.00590728,0.000221587
0.00346146,3.20343e-16
0.00532041,0.000414371
0.0145418,0
0.00437394,0.000306448
0.0222925,0.000173241
0.00172587,0.00044477
0.00375137,0.00165078
0.00161449,0.000518584
0.00228138,2.25551e-05
0.00117482,2.08992e-05
0.0129227,0.00544322
0.00407219,5.86904e-06
0.0225274,0.00156883
0.0018173,3.20343e-16
0.00838095,0.00384754
0.00407814,0.000438843
0.0328919,0.0048435
0.016863,0.000838027
0.0142862,0.00288717
0.0100291,0.000137793
0.00231479,1.74415e-05
0.00300441,0.00100951
0.0021888,1.61747e-06
0.00306989,4.55966e-06
0.00789125,0.0021773
0.00395403,8.11573e-05
0.0033364,0.000224513
0.0021305,4.10839e-05
0.00207551,9.95385e-06
0.0017861,8.10349e-05
0.00561943,1.02904e-05
0.00524104,3.57627e-06
0.00505542,0.000189213
0.00343138,0.0012743
0.00371705,0.00188284
0.00711549,0.000175028
0.00737702,4.40176e-06
0.010923,0.000222847
0.00090105,0.000217009
0.00374905,2.10119e-05
0.000531128,1.06788e-05
0.0107902,0.000320223
0.00109613,0.000444726
0.000922578,0.000213222
0.00165093,3.2318e-05
0.00160382,1.13803e-06
0.00375758,1.18376e-05
0.00488705,2.31072e-06
0.0125009,0.00341742
0.00754516,0.00212291
0.00427056,0
0.00524648,0.00131192
0.006876,0.000997385
0.00885457,0.000315177
0.000548536,1.43322e-05
0.00146892,4.38833e-07
0.00246807,3.61738e-05
0.0419132,0.0169544
0.00408456,0.00238518
0.00445128,5.90777e-06
0.00240943,7.92529e-05
0.0116765,0.00119616
0.00615159,0.00386023
0.00127083,-3.35831e-16
0.00186783,0.000151009
0.0041459,0.000656715
0.000791808,2.44143e-07
0.0221749,0.000542695
0.00997728,0.00374977
0.0135417,0.000753253
0.00244367,7.33634e-06
0.0110941,0.000389182
0.00292347,0.000182055
0.0188151,0.00843574
0.00110273,0.000208755
0.00372895,4.36619e-05
0.00101089,5.55533e-07
0.00447095,0.00281539
0.0113706,0.00289221
0.0600966,0.00517328
0.009269,1.46724e-06
0.0108418,0.00404359
0.0218943,0.00133218
0.00226516,1.97053e-06
0.0136457,0.00357637
0.0374731,0.00665837
0.00991459,0.00153348
0.0363742,0.00482926
0.00245873,-3.35831e-16
0.0400735,0.00915112
0.00376901,0.00134305
0.00510327,5.25962e-06
0.00122072,0.000132773
0.00408503,0
0.0199343,0.00388649
0.00120423,1.4992e-05
0.0108058,1.46724e-06
0.00528017,0.000456851
0.00411005,0.000143313
0.00191324,0.000747223
0.0108983,0.00328501
0.00566885,1.23086e-05
0.0056771,1.28731e-06
0.011221,0.000320478
0.0109276,5.40021e-06
0.0046317,0.00204137
0.0232241,5.4298e-05
0.00533873,0.000229889
0.00156223,0.000110197
0.0116755,1.08521e-05
0.00174157,1.46724e-06
0.00745536,0.00104066
0.00591584,2.33256e-05
0.000305867,1.98562e-05
0.0186993,0.00266059
0.00214072,0.000298154
0.004309,0.00193442
0.0110822,0.00107514
0.00166321,1.15963e-06
0.0192173,0.00472487
0.00929631,0.00015344
0.0181864,5.24042e-05
0.000416793,8.31606e-05
0.00240035,0.000411194
0.0222886,0.00260554
0.0172827,0.00105436
0.00551691,0.000553314
0.00246636,0.00133412
0.0103019,0.00353567
0.0179634,-3.35831e-16
0.00183255,0.000281526
0.00077488,0.000209822
0.000753976,0.000134834
0.00122589,1.15906e-05
0.000900666,0.000129672
0.00377529,9.68748e-05
0.00770511,0.000877307
0.00493847,0.000367977
0.00106406,2.60126e-05
0.00412477,0.000945488
0.00905523,0.000273902
0.0228752,0.00836515
0.00728627,9.17063e-07
0.00196939,3.20343e-16
0.00615052,2.17195e-05
0.00528845,0.000699249
0.00728635,0.00452349
0.00267108,5.17203e-05
0.00381723,1.61405e-05
0.00161598,0.000145746
0.016529,3.20343e-16
0.0259556,4.40176e-06
0.0150786,0.000849568
0.00403663,0.000516456
0.0185638,0.00819165
0.00128398,3.27582e-05
0.00172098,3.66855e-05
0.0173473,0.00474107
0.00286404,1.35728e-05
0.00209417,0.000194742
0.0192608,0
0.00139058,8.1813e-06
0.00650987,2.93449e-06
0.0100181,0.00409859
0.00104008,6.79005e-05
0.0190658,3.20343e-16
0.00179398,0.0010013
0.00165887,1.24504e-07
0.00847062,6.44817e-05
0.0227988,0.000665971
0.0047207,0.00188063
0.00557938,0.000232944
0.00946414,0.00117748
0.0102172,1.06732e-05
0.0127964,0.000121435
0.0214793,0.000291011
0.0133998,0.00624333
0.00503869,0.000267423
0.0164665,0.000136728
0.00227478,0.000919511
0.00346777,0.00018427
0.0100147,0.003832
0.00604438,0.00394864
0.00166582,7.72689e-05
0.00514197,0.000472591
0.0039535,1.13293e-05
0.0099935,0.00646076
0.00244648,6.9695e-08
0.0038811,1.26618e-06
0.00566569,5.74432e-05
0.00283396,0.000709258
0.00776024,0.00209783
0.00372221,5.91236e-05
0.023574,0.00273099
0.0160796,0.00187791
0.0094018,0.0033225
0.00757203,0.000727934
0.0105698,0.00145857
0.00483109,0
0.0023559,4.40176e-06
0.00704746,0.000877336
0.0125267,0.000299988
0.00872497,0.00387588
0.0025398,0.000121164
0.00217675,0.000775054
0.00662988,6.09708e-16
0.00159056,0
0.00950039,0.00572594
0.011182,0.000771743
0.0249867,0.000413429
0.0107486,8.75489e-07
0.00414856,8.36571e-05
0.00450833,0.000917358
0.00378534,9.38156e-06
0.0043855,0
0.00203516,0.000236776
0.00102281,0.000147213
0.012684,0.000405545
0.000440758,1.02205e-06
0.00491099,5.63904e-06
0.00327488,0.000141197
0.00659777,0.000116445
0.00573337,0.000822368
0.0019788,0.000413557
0.00567512,0
0.000841397,5.05766e-05
0.0141835,0.000227606
0.00535035,8.47254e-06
0.00212893,0.00021278
0.0103545,0.00180167
0.0100739,2.45747e-05
0.0104913,0.00114245
0.00670644,0.000799473
0.00314379,0.000595087
0.00133311,4.54001e-05
0.00388996,7.10899e-06
0.00772511,6.81669e-05
0.00131473,6.43553e-05
0.00330143,0.000217746
0.00524276,0.00168702
0.00628783,0.000649574
0.00211711,0.00013963
0.00396045,0.00011688
0.000807335,5.91602e-05
0.00164083,6.50664e-05
0.00284058,2.38623e-06
0.00615119,0.00199051
0.00890416,0.00154226
0.00120671,4.40176e-06
0.00117702,0.000152994
0.0181402,0.000122467
0.00341812,0.00117408
0.000750802,0.000137225
0.00516246,8.23911e-05
0.00217373,7.34753e-05
0.00238734,7.33634e-06
0.00338394,3.59766e-05
0.0419881,0.00669625
0.00189854,2.27383e-07
0.0203134,0.000341734
0.00777003,0.00153695
0.000755917,8.41901e-06
0.000249907,1.97445e-08
0.00640997,6.6122e-05
0.00444986,5.39323e-05
0.00228395,0.000431583
0.00575999,3.48895e-05
0.00457738,0.000323926
0.00658837,0.000185818
0.0134878,0.00087439
0.00194579,0.000364155
0.00533768,0.000859875
0.00451717,1.92265e-07
0.00768833,3.20343e-16
0.0165483,9.0836e-06
0.00316634,0.00087367
0.0109719,0.00104573
0.0113318,0.00233099
0.0139222,0.00148113
0.00377271,0.000204142
0.00214403,5.59932e-05
0.00621942,1.52575e-07
0.00114947,3.41668e-05
0.014453,0.000680995
0.00333122,0.000849737
0.00200371,0.000323953
0.00439835,0.00232276
0.0135782,6.6337e-05
0.00109784,0.000130126
0.00547945,0.000317627
0.000708601,0.000210007
0.0020714,9.20781e-06
0.00239457,1.08914e-05
0.0178921,0.00360204
0.00585975,0.00278637
0.00292358,5.02473e-05
0.00365108,1.30831e-05
0.00335872,0.000151619
0.0074818,0.00129687
0.0021754,2.06737e-07
0.00449498,0.00123543
0.00270187,0.000300002
0.000958536,0.000124498
0.00899261,0.00120203
0.00062084,1.12096e-06
0.00175638,0.00108651
0.000827935,0.00014859
0.0187208,0.00185977
0.00179688,0.000102281
0.00730846,0.00114138
0.000510806,6.84665e-06
0.00326,6.16372e-05
0.00479031,0.000840497
0.0114049,0.000196531
0.00416459,2.1051e-05
0.00581318,0.00082812
0.00166599,1.46724e-06
0.00507436,3.20343e-16
0.00662897,3.20343e-16
0.0128956,0.000108168
0.0327026,0.0055942
0.00327607,4.40176e-06
0.00854048,0.000133563
0.0202992,0.00271857
0.00426164,0.000151697
0.000664407,4.40176e-06
0.00889817,0.00591999
0.00543679,3.20343e-16
0.0152037,0.00057164
0.00160596,1.17383e-05
0.0156174,0.00108774
0.00718385,9.43111e-05
0.00233385,3.53766e-05
0.00100306,0.000265215
0.0021029,0.000385379
0.00504588,0
0.00150982,3.95592e-07
0.0183374,0.000207706
0.00167514,9.2088e-05
0.00718658,0.00010722
0.00518265,0
0.00552522,3.20343e-16
0.000557885,8.10859e-05
0.00272364,0.000192827
0.00295867,0.00111121
0.00645986,7.45045e-05
0.00265194,0.00161727
0.0156533,0.00545595
0.0125724,0.000901066
0.00450773,0.000356451
0.00625871,0.000704318
0.00249159,3.95499e-05
0.00182082,3.14236e-06
0.00453277,2.03835e-06
0.01807,0.000146766
0.009268,0.00104463
0.000609476,7.67358e-05
0.000543409,0.000145107
0.00831613,0.000356715
0.00300892,0.000378735
0.00296022,8.55339e-05
0.000608342,3.03837e-05
0.00504475,3.20343e-16
0.00821279,1.39668e-05
0.00552921,1.38267e-07
0.00472367,0.000174197
0.00739892,0.000628027
0.00609381,0.00234267
0.00152032,6.6062e-05
0.0060407,0.000408081
0.00802557,0.000166191
0.00561251,6.19798e-05
0.0414801,0.00284676
0.00123707,0
0.0033217,0.000250425
0.00186017,0.00070042
0.00176546,0.000125304
0.00409301,1.90753e-05
0.00225044,8.66538e-05
0.00206667,0.000375295
0.00981558,0.000223352
0.00322378,2.72863e-08
0.00157098,0.000143513
0.00124142,6.46506e-05
0.0117585,0
0.00135348,1.33644e-06
0.0110336,5.93535e-05
0.00107273,1.25572e-05
0.00279691,0.00113455
0.00829348,0.000291526
0.00178835,0.000140925
0.00274859,0.00136084
0.003057,1.78104e-08
0.0081123,0
0.0287812,0.000307956
0.0294506,0.000373438
0.0122336,0.00319291
0.0136311,0.00048683
0.00435364,0.000144226
0.00476439,3.20343e-16
0.000574924,5.24381e-07
0.00220364,0.000658555
0.00523315,9.09979e-05
0.00624722,0.000620294
0.019207,0.00175237
0.00341566,1.46724e-06
0.00133337,0.000647739
0.0106269,5.13625e-05
0.00149815,9.5749e-05
0.00141257,0.000119054
0.00254975,0.00055154
0.00234355,0.000367739
0.00741544,0.00113532
0.00391817,0.000122267
0.0140015,1.04265e-06
0.0207937,0.00394437
0.00652994,0.000348072
0.00201333,2.33271e-05
0.015903,0.00759418
0.00123915,6.65189e-05
0.0183902,2.93449e-06
0.00606229,0.000179364
0.000721823,8.08808e-06
0.013483,0.00667359
0.00159598,0.00075202
0.00529502,0.000639602
0.0102812,0.00315441
0.0044882,0.000132603
0.00159449,4.49173e-05
0.0120241,-6.40685e-16
0.00134144,0.000266136
0.00142319,7.33634e-06
0.00150384,3.50017e-05
0.00319554,2.05427e-05
0.0024148,2.62571e-06
0.00920677,0.003002
0.00246231,2.12406e-07
0.0049411,0.00011637
0.0228733,0.00064125
0.00158898,6.6186e-05
0.00132165,7.8424e-05
0.030304,0.00376848
0.005734,0.00189608
0.000570707,8.83598e-05
0.00641051,3.06889e-05
0.00362591,0.00042586
0.0103203,4.1755e-05
0.00317865,4.40176e-06
0.00938987,7.93892e-05
0.00504171,0.00285548
0.0192697,0.00248833
0.00108882,2.34776e-05
0.00182942,0.000889866
0.000783527,7.33634e-06
0.0036437,0.000334698
0.0218079,0.0024818
0.00108027,2.26402e-07
0.0103734,0.00109562
0.000956257,3.47141e-06
0.00356045,4.40176e-06
0.0345867,0.000949133
0.00163288,7.92473e-06
0.0136093,9.83068e-06
0.00548254,0.00306161
0.0188744,7.33634e-06
0.0284768,0.00820785
0.00227475,4.70056e-05
0.0049556,0.0021208
0.0070499,3.76068e-05
0.0238708,1.12163e-05
0.00693793,0.00171244
0.0139457,0.00407487
0.00263923,0.000597387
0.00931058,0.0015525
0.0204073,0.00500287
0.0178446,6.31483e-05
0.00275876,3.20343e-16
0.037921,0.0037459
0.00400771,0.000190592
0.00335404,0.00016587
0.00103985,0.000194883
0.000520009,5.31597e-05
0.00718934,0.00321016
0.00390267,4.3545e-05
0.00211655,4.25561e-05
0.0211294,0.000216549
0.00890913,1.67573e-07
0.00303441,6.10139e-05
0.0119277,0.00181867
0.000600039,0.000324868
0.00156772,1.16536e-05
0.0180952,0.000389604
0.00662974,0.00172628
0.000741551,2.46407e-05
0.00795395,0.00121615
